clip_id,raw_answer,predicted,ground_truth
5000951045.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000951047.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
5000951049.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000951051.avi,"Expression: The student appears to be focused and attentive, with a slight frown or serious expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000951052.avi,"Expression: The student appears to be smiling and looking directly at the camera.
Posture: The student is sitting with a relaxed posture, leaning slightly forward.
Rating: 2",2,2
5000951053.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,2
5000951054.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly listening to an audio source.
Rating: 2",2,3
5000951055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000951056.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000951057.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000951058.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000951060.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000951061.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000951062.avi,"Expression: The student appears to be making a funny face, possibly smirking or smiling.
Posture: The student is sitting with their head slightly tilted and looking directly at the camera.
Rating: 2",2,2
5000951063.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000951065.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,3
5000951066.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000951067.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,2
5000952002.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952003.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952004.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952005.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral or possibly mildly disinterested expression.
Posture: The student is sitting in front of a computer screen, with their head turned to one side.
Rating: 2",2,3
5000952007.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their head turned to one side.
Rating: 2",2,3
5000952008.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly puzzled expression.
Posture: The student is sitting in front of a wall, with their head turned to one side.
Rating: 2",2,3
5000952011.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly puzzled expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their head turned to one side.
Rating: 2 [The student seems to be engaged but not fully focused on the content they are watching.]",2,2
5000952013.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly puzzled expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their hands resting on their lap.
Rating: 2",2,2
5000952014.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their hands resting on their lap or arms crossed.
Rating: 2 [The student seems to be engaged but not highly focused on the content they are watching.]",2,2
5000952015.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly listening to an audio source.
Rating: 2",2,3
5000952016.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly puzzled expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their head turned to one side.
Rating: 2",2,2
5000952017.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their hands resting on their lap or arms crossed.
Rating: 2 [Based on the image, it seems that the student is engaged but not highly engaged, as they are looking away from the camera and not directly interacting with the content being displayed on the screen.]",2,2
5000952018.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, possibly listening to audio content, but their body posture does not provide enough information to accurately assess engagement level.
Rating: 2 [Based on the limited visual information available, it's difficult to accurately rate the student's engagement level.]",2,2
5000952020.avi,"Expression: The student appears to be smiling and looking directly at the camera.
Posture: The student is sitting with their head slightly tilted, facing the camera.
Rating: 2",2,2
5000952021.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
5000952022.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,2
5000952023.avi,"Expression: The student appears to be smiling and looking directly at the camera.
Posture: The student is sitting with their head slightly tilted, facing the camera.
Rating: 2",2,3
5000952024.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
5000952025.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,3
5000952026.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952027.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly listening to an audio source.
Rating: 2",2,2
5000952028.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
5000952029.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a wall, leaning forward slightly with their hands resting on their knees.
Rating: 2",2,2
5000952031.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
5000952032.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952033.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly listening to audio or watching a video.
Rating: 2",2,2
5000952034.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,1
5000952035.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
5000952036.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952038.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952040.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952041.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952042.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952044.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952045.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952046.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952048.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952050.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952052.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952053.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952054.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952060.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952061.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952062.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,1
5000952063.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952064.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952065.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952066.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly listening to an audio source.
Rating: 2",2,2
5000952068.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted downwards, which could indicate focus or contemplation.
Rating: 2",2,3
5000952069.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
5000952070.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952071.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952072.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952073.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952075.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a wall with a light on behind them.
Rating: 2",2,2
5000952076.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,3
5000952077.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952078.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000952080.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000952083.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,1
5100091001.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,2
5100091003.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091004.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091005.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091006.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,2
5100091007.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091008.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091009.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091010.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091012.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091017.avi,"Expression: The student appears to be bored or disinterested, with a slight frown and a relaxed posture.
Posture: The student is sitting with their arms crossed and resting their head on one hand, suggesting a casual or relaxed attitude.
Rating: 1",1,2
5100091019.avi,"Expression: The student appears to be in a state of deep thought or contemplation, with furrowed brows and a slightly puckered mouth.
Posture: The student is leaning on their arms, resting their head on one hand while the other rests on their knee, suggesting a relaxed yet focused posture.
Rating: 2 [Based on the image, it seems that the student is engaged in the content they are watching, but not highly engaged, as there is no visible excitement or enthusiasm.]",2,2
5100091020.avi,"Expression: The student appears to be in a state of deep thought or contemplation, with furrowed brows and a slightly puckered mouth.
Posture: The student is leaning on their elbow with their head resting on their hand, suggesting a relaxed yet focused posture.
Rating: 2 [Based on the image, it seems that the student is engaged but not highly engaged in the educational video they are watching.]",2,3
5100091025.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap or arms crossed.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
5100091026.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly.
Rating: 2",2,3
5100091027.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap or arms crossed.
Rating: 2",2,2
5100091028.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a red door, leaning slightly forward.
Rating: 2",2,2
5100091032.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091033.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091034.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091035.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091036.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091038.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091039.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091042.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091046.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091049.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,1
5100091050.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091051.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091053.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100091056.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091057.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091058.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091059.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100091062.avi,"Expression: The student has a neutral expression, with their hand on their chin and a slight smile.
Posture: The student is sitting in front of the camera with one hand resting on their chin, looking directly at it.
Rating: 2",2,2
5100091064.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their hands resting on the desk and their body facing forward.
Rating: 2",2,2
5100091065.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a red door, with their hands resting on their knees and their body facing the camera.
Rating: 2 [Based on the image, it seems like the student is engaged but not highly engaged, as they are looking directly at the camera rather than focusing intently on the content.]",2,3
5100091066.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, possibly at a desk or table.
Rating: 2 [Based on the image, it's difficult to determine the level of engagement without more context about their actions and reactions during the video.]",2,2
5100091067.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, with their hands resting on the desk or table in front of them.
Rating: 2",2,3
5100091068.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,2
5100091069.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,3
5100092002.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap or desk.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
5100092003.avi,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092005.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,3
5100092006.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,3
5100092008.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092010.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,3
5100092011.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,2
5100092013.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092017.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, possibly in a classroom or study area.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed.",2,2
5100092019.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092021.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092022.avi,"Expression: The student appears to be smiling and looking directly at the camera.
Posture: The student is sitting with a relaxed posture, leaning slightly forward.
Rating: 2",2,3
5100092023.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092026.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap.
Rating: 2",2,3
5100092027.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092032.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092033.avi,"Expression: The student appears to be making a funny face, possibly smirking or grimacing.
Posture: The student is sitting with their head slightly tilted and looking directly at the camera.
Rating: 2 - The student seems to be somewhat engaged but not fully focused on the content of the video.",2,3
5100092034.avi,"Expression: The student appears to be making a funny face, possibly smirking or grimacing.
Posture: The student is sitting with their head slightly tilted and looking directly at the camera.
Rating: 2",2,2
5100092035.avi,"Expression: The student appears to have a neutral expression, with a slight frown or concentration.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092037.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092038.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092039.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092040.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092041.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap.
Rating: 2",2,2
5100092042.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap.
Rating: 2",2,3
5100092043.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092044.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap.
Rating: 2",2,3
5100092045.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap.
Rating: 2",2,3
5100092053.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092056.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092057.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092060.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092061.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a red door, with their hands resting on their lap or arms crossed.
Rating: 2",2,3
5100092062.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092063.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092064.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092065.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092067.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092068.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100092069.avi,"Expression: The student appears to have a neutral expression, with a slight frown or concentration.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092071.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100092072.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100341002.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341003.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100341004.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341005.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341006.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100341008.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341009.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341010.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341012.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341013.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341014.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341015.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341016.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341017.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341019.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341020.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341021.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341022.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341023.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341024.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341025.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
