clip_id,raw_answer,predicted,ground_truth
5000951024.avi,"Expression: The student appears to be deep in thought or possibly feeling tired, with their hand resting near their face.
Posture: The student is seated and leaning slightly forward, indicating focus.
Rating: 2",2,1
5100472001.avi,"Expression: The student appears focused and slightly contemplative, with their hand near their mouth, suggesting deep thought or concentration.
Posture: The student is seated, leaning slightly forward, which indicates attentiveness to the content being viewed.
Rating: 2",2,1
5000952062.avi,"Expression: The student appears focused and attentive, with a neutral to slightly serious expression.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,1
5100361056.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is standing upright, facing the camera directly.
Rating: 2",2,2
5000952077.avi,"Expression: The student appears focused and slightly serious, suggesting concentration on the content being viewed.
Posture: The student is seated with their head slightly tilted downward, indicating deep engagement with the material.
Rating: 3",3,2
5100401065.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,1
9403280260.avi,"Expression: The student appears focused and attentive, with a slight smile suggesting interest.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5100471080.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
5100342008.avi,"Expression: The student appears focused and attentive, with a slight furrow in the brow indicating concentration.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
5100381054.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,2
9289010210.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,3
5100462045.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of engagement.
Rating: 2",2,2
9289010276.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,1
9877360234.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright in a chair, which indicates a level of attentiveness and readiness to engage with the material.
Rating: 2",2,3
5100401062.avi,"Expression: The student appears focused and attentive, with a slight smile that suggests interest.
Posture: The student is sitting upright, which indicates they are actively participating in the activity.
Rating: 2",2,3
5000672048.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,2
5000671070.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,1
8264120156.avi,"Expression: The student appears to be concentrating deeply, with a slight furrow in her brow and her hand touching her forehead, suggesting she is thinking hard about something.
Posture: The student's head is slightly tilted downward, indicating focus on the content being viewed.
Rating: 2",2,1
907001950.mp4,"Expression: The student appears to be deep in thought or concentration, with a hand near their mouth.
Posture: The student is seated and leaning slightly forward, indicating focus.
Rating: 2",2,1
88265402690.mp4,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of engagement and interest in the material being presented.
Rating: 2",2,3
5100401043.avi,"Expression: The student appears focused and attentive, with a slight smile that suggests interest.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,1
998826011.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,3
5100461038.avi,"Expression: The student appears to be focused and slightly serious, possibly indicating concentration or contemplation.
Posture: The student is seated upright with a neutral posture, suggesting attentiveness.
Rating: 2",2,2
5100092061.avi,"Expression: The student appears focused and attentive, suggesting they are engaged with the content.
Posture: The student is standing upright, which indicates a level of attentiveness and focus.
Rating: 2",2,3
5100421026.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,3
8264120132.avi,"Expression: The student appears to be focused and attentive, with a slight smile that suggests interest.
Posture: The student is seated upright, indicating a level of attentiveness and engagement.
Rating: 2",2,2
5100341033.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,2
88265401740.mp4,"Expression: The student appears focused and slightly serious, suggesting they are concentrating on the content of the video.
Posture: The student is seated with their hand near their ear, possibly holding a phone or a pen, indicating they might be taking notes or listening closely.
Rating: 2",2,3
88265401750.mp4,"Expression: The student appears focused and attentive, suggesting they are engaged with the content.
Posture: The student is seated upright, indicating a level of attentiveness.
Rating: 2",2,1
5100472005.avi,"Expression: The student appears to be deep in thought, with a hand resting near their chin, suggesting contemplation or concentration.
Posture: The student is seated and facing forward, indicating they are focused on the content being presented.
Rating: 2",2,2
88265401190.mp4,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,3
8264120229.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright, suggesting they are actively participating in the video.
Rating: 2",2,2
5100342022.avi,"Expression: The student appears to be deep in thought or possibly feeling tired, with hands covering part of their face.
Posture: The student is sitting upright and leaning slightly forward, indicating focus.
Rating: 2",2,0
5000671065.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness to the material being presented.
Rating: 2",2,2
5100471047.avi,"Expression: The student appears to be deep in thought or concentration, with a hand resting near their chin.
Posture: The student is seated and facing the camera directly, suggesting they are focused on the content being presented.
Rating: 2",2,3
5000951015.avi,"Expression: The student appears to be deep in thought or possibly tired, with a hand resting on their face.
Posture: The student is seated and leaning slightly forward, suggesting they are focused on something in front of them.
Rating: 2",2,3
5000441009.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is sitting upright, which indicates they are actively engaged in the activity.
Rating: 2",2,3
8264120150.avi,"Expression: The student appears to be focused and slightly concerned or contemplative.
Posture: The student is leaning forward with their hand supporting their head, indicating a deep focus on the content.
Rating: 2",2,1
9403280138.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is sitting upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
5000952064.avi,"Expression: The student appears focused and attentive, with a slight downward gaze that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to attentiveness.
Rating: 2",2,3
5000441046.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is sitting upright, suggesting they are actively engaged in the activity.
Rating: 2",2,3
5100402062.avi,"Expression: The student appears focused and attentive, with a slight smile suggesting interest.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,1
8264120243.avi,"Expression: The student appears to be concentrating deeply, with a hand resting on their forehead, suggesting they are thinking hard about something.
Posture: The student is seated and facing forward, indicating they are focused on the content being presented.
Rating: 3",3,1
5100341038.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, indicating a level of attentiveness and engagement.
Rating: 2",2,2
5100341043.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, indicating a level of attentiveness and engagement.
Rating: 2",2,1
5100472027.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,3
5100381058.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,2
987736017.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to engagement.
Rating: 2",2,2
5000671061.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,1
5000671010.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, which indicates a level of attentiveness and readiness to engage with the material.
Rating: 2",2,3
5100381008.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests they are listening intently.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness.
Rating: 2",2,2
9877360147.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests they are listening intently.
Posture: The student is seated upright in a chair, indicating a posture conducive to concentration.
Rating: 2",2,3
5000952054.avi,"Expression: The student appears focused and attentive, with a slight furrow in the brow indicating concentration.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
5000952034.avi,"Expression: The student appears focused and attentive, with a slight downward gaze that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,1
88265402660.mp4,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to engagement.
Rating: 2",2,3
5100401011.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,2
8264120282.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to engagement.
Rating: 2",2,1
5100462003.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of engagement with the content.
Rating: 2",2,1
5100451004.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is standing upright, facing the camera directly.
Rating: 2",2,3
5000672052.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5100472054.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,2
5000671047.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,2
88265401490.mp4,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, holding a phone to their ear, which indicates they might be multitasking or possibly recording the session for later review.
Rating: 2",2,3
8264120116.avi,"Expression: The student appears to be deep in thought or possibly feeling overwhelmed, as indicated by their hand covering their mouth and their focused gaze.
Posture: The student is seated with a slight lean forward, suggesting they are actively engaged in the content.
Rating: 2",2,1
8264120256.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests they are listening intently.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness.
Rating: 2",2,1
5100342028.avi,"Expression: The student appears to be deep in thought or possibly tired, with one hand resting on their cheek.
Posture: The student is seated, leaning slightly forward, which suggests they might be focused on something in front of them.
Rating: 2",2,1
5100092002.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is standing upright, which indicates they are actively participating in the activity.
Rating: 2",2,3
88265401260.mp4,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness to the material being presented.
Rating: 2",2,3
9877360256.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright in a chair, indicating a posture conducive to engagement.
Rating: 2",2,1
9403280245.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5100401016.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,2
5000951019.avi,"Expression: The student appears to be focused and slightly contemplative, with a hand resting near their face.
Posture: The student is seated, leaning slightly forward, which suggests they are actively engaged.
Rating: 2",2,1
5100342023.avi,"Expression: The student appears to be deep in thought or possibly feeling tired, with hands covering part of their face.
Posture: The student is seated and leaning forward slightly, indicating focus.
Rating: 2",2,1
5000671022.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is sitting upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
5000671063.avi,"Expression: The student appears focused and slightly serious, suggesting they are concentrating on the content of the video.
Posture: The student is seated upright with their shoulders relaxed, indicating a comfortable yet attentive posture.
Rating: 2",2,2
5100381021.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,2
5000671069.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,1
5100422034.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness to the material being presented.
Rating: 2",2,2
5100381023.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5100091028.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is standing upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,2
5000441059.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,2
5100402023.avi,"Expression: The student appears focused and attentive, with a slight smile that suggests interest.
Posture: The student is sitting upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5000441048.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is sitting upright, which indicates a level of attentiveness to the content being viewed.
Rating: 2",2,2
5100461031.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,2
9403280145.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness and readiness to engage with the content.
Rating: 2",2,2
5100381034.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of engagement and interest in the material being presented.
Rating: 2",2,3
5100341074.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, indicating a posture conducive to active listening or learning.
Rating: 2",2,1
5100472058.avi,"Expression: The student appears to be focused and attentive, with a slight smile that suggests interest.
Posture: The student is seated upright, indicating a level of attentiveness.
Rating: 2",2,1
5000441064.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is sitting upright, suggesting they are actively engaged in the activity.
Rating: 2",2,2
5100382014.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,3
9289010266.avi,"Expression: The student appears focused and attentive while wearing headphones.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,3
5000441008.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is sitting upright, which indicates a level of attentiveness to the content being viewed.
Rating: 2",2,2
9289010262.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is standing upright, facing forward, which indicates they are actively participating in the activity.
Rating: 2",2,3
8264120265.avi,"Expression: The student appears to be deep in thought or concentration, with a hand resting near their chin.
Posture: The student is seated and facing slightly downward, suggesting they are focused on something in front of them.
Rating: 2",2,1
5100421054.avi,"Expression: The student appears to be focused and slightly concerned, possibly indicating deep concentration or mild confusion.
Posture: The student is seated with a relaxed posture, leaning slightly forward, which suggests they are actively engaged.
Rating: 2",2,2
5000672075.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,3
5100461033.avi,"Expression: The student appears to be focused and slightly concerned, possibly indicating deep concentration or mild confusion.
Posture: The student is seated upright with a neutral posture, suggesting attentiveness.
Rating: 2",2,2
5100461004.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of engagement with the content.
Rating: 2",2,2
5100382062.avi,"Expression: The student appears focused and attentive, with a slight smile suggesting interest.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5000442009.avi,"Expression: The student appears focused and attentive, suggesting they are engaged with the content.
Posture: The student is standing upright, which indicates a level of attentiveness and focus.
Rating: 2",2,3
9403280217.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
5000951023.avi,"Expression: The student appears to be deep in thought or possibly tired, with one hand resting near their face.
Posture: The student is seated and leaning slightly forward, indicating focus.
Rating: 2",2,1
5100352022.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests they are listening intently.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,1
8264120117.avi,"Expression: The student appears to be deep in thought or possibly feeling surprised or concerned, as indicated by their hand covering their mouth and their slightly furrowed brow.
Posture: The student is seated with their body facing forward, suggesting they are focused on something in front of them, likely the screen of the educational video",2,3
5100351001.avi,"Expression: The student appears focused and attentive, with a slight frown indicating concentration.
Posture: The student is seated upright, suggesting they are actively engaged in the activity.
Rating: 3",3,1
5100352054.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is standing upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,1
9877360133.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of engagement with the task at hand.
Rating: 2",2,0
5100451017.avi,"Expression: The student appears focused and attentive, with a neutral facial expression.
Posture: The student is standing upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
987736022.avi,"Expression: The student appears focused and attentive, with a slight downward gaze that suggests concentration.
Posture: The student is seated upright in a chair, indicating a formal or attentive posture.
Rating: 2",2,2
5000671049.avi,"Expression: The student appears focused and slightly serious, suggesting they are concentrating on the content of the video.
Posture: The student is seated upright with their shoulders relaxed, indicating a comfortable yet attentive posture.
Rating: 2",2,1
5000951045.avi,"Expression: The student appears focused and attentive, with a slight downward gaze that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to engagement.
Rating: 2",2,2
5100351013.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,1
5100462048.avi,"Expression: The student appears focused and attentive, with a neutral to slightly serious expression.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,2
9289010271.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a posture conducive to engagement.
Rating: 2",2,2
8264120249.avi,"Expression: The student appears to be deep in thought or possibly feeling overwhelmed, with a hand near their face and a slightly furrowed brow.
Posture: The student is leaning forward, which suggests they might be trying to focus more closely on the content being presented.
Rating: 2",2,1
5100422004.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is seated upright, suggesting they are actively participating in the activity.
Rating: 2",2,3
5100452067.avi,"Expression: The student appears focused and attentive, with a neutral facial expression.
Posture: The student is standing upright, facing the camera directly, suggesting they are actively participating in the video.
Rating: 2",2,3
88265401240.mp4,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness to the material.
Rating: 2",2,3
5100381055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,2
5100401066.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,3
5000671002.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content being presented.
Posture: The student is seated upright, which indicates a level of attentiveness and readiness to engage with the material.
Rating: 2",2,2
5100461005.avi,"Expression: The student appears to be focused and slightly serious, possibly indicating concentration or contemplation.
Posture: The student is seated upright with a neutral posture, suggesting attentiveness.
Rating: 2",2,2
5100382070.avi,"Expression: The student appears to be relaxed and focused, with a slight smile suggesting interest or amusement.
Posture: The student is seated upright, indicating attentiveness.
Rating: 2",2,3
5100092011.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is standing upright, facing forward, which indicates they are actively participating in the activity.
Rating: 2",2,2
928901013.avi,"Expression: The student appears focused and attentive, suggesting they are engaged with the content.
Posture: The student is sitting upright, which indicates a level of attentiveness and focus.
Rating: 2",2,3
9877360183.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of engagement and attentiveness to the material being presented.
Rating: 2",2,3
5100352060.avi,"Expression: The student appears focused and attentive, with a slight smile that suggests interest.
Posture: The student is standing upright, facing forward, which indicates they are actively engaged in what they are watching.
Rating: 2",2,2
9877360169.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright in a chair, indicating a formal or professional setting.
Rating: 2",2,1
9877360152.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright in a chair, indicating a posture conducive to engagement.
Rating: 2",2,3
5100452031.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is standing upright, facing the camera directly.
Rating: 2",2,3
8264120262.avi,"Expression: The student appears to be deep in thought or possibly experiencing discomfort, as indicated by the hand near the face and the slightly furrowed brow.
Posture: The student is seated with their head slightly tilted downward, suggesting they might be focused on something in front of them, such as a screen.
Rating:",2,1
8264120261.avi,"Expression: The student appears to be concentrating with a slight frown and hand near their face, indicating focus.
Posture: The student is seated upright, suggesting attentiveness.
Rating: 2",2,1
5100341055.avi,"Expression: The student appears focused and attentive, with a neutral expression that suggests concentration.
Posture: The student is seated upright, indicating a level of attentiveness to the content being viewed.
Rating: 2",2,3
5100352043.avi,"Expression: The student appears to be focused and attentive, with a neutral expression that suggests they are concentrating on the content of the video.
Posture: The student is seated upright, which indicates a level of attentiveness and engagement.
Rating: 2",2,1
9877360141.avi,"Expression: The student appears focused and attentive, with a neutral expression.
Posture: The student is seated upright in a chair, suggesting they are actively participating.
Rating: 2",2,3
